"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"140 56528400600 (i) on (i)","Sugathan, Anish","6","4","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"141 57211943216 (i) on (i)","Tandon, Ayushi","6","1","Mahindra University","Hyderabad","India"
"","View last title","","","",""
"","","","","","",""
"142 57210931922 (i) on (i)","Vemireddy, Vidya","6","5","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"143 57014575000 (i) on (i)","Balasubramanian, N.","5","4","Indian Institute of Management Bangalore","Bangalore","India"
"","View last title","","","",""
"","","","","","",""
"144 55848747000 (i) on (i)","Bhangale, Ritesh","5","2","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"145 7402978052 (i) on (i)","Chaudhuri, Shekhar  Chaudhuri, S.","5","1","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"146 57224797877 (i) on (i)","Ghosh, Diptesh","5","2","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
"147 55427768600 (i) on (i)","Ghosh, Priyanko","5","2","Indian Institute of Management Ahmedabad","Ahmedabad","India"
"","View last title","","","",""
"","","","","","",""
