"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"151 37082863400 (i) on (i)","Bhaya, Hiten","2","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"152 57250658400 (i) on (i)","Biswas, Samir","2","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"153 57221376882 (i) on (i)","Chakrabarty, Himadri Shekhar","2","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"154 57167175000 (i) on (i)","Chaudhuri, K. K.","2","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"155 7201790407 (i) on (i)","Datta, Purba  Datta, Purba","2","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"156 56819356700 (i) on (i)","Ghosh, Amitava","2","2","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"157 57202955397 (i) on (i)","Goyal, Anuj","2","1","Indian Institute of Management Calcutta","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"158 57012273600 (i) on (i)","Gupta, Ashis Sen","2","2","Indian Statistical Institute, Kolkata","Kolkata","India"
"","View last title","","","",""
"","","","","","",""
"159 34978786800 (i) on (i)","Jain, Chirag","2","1","Indian Institute of Management Calcutta","Kolkata","India"
