Author,Documents,h-index,Affiliation,City,Country/Territory
"Rose, Anjali",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Routh, Kousik",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Saha, Ritwik",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Sahoo, Debashis",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Sahu, Saket",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Sahu, Subhanshu",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Saleem, Dauood",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Samanta, Tanmoy",1.0,0.0,Vidyasagar University,Midnapore,India
"Sandal, Ravi Kumar",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Sangral, R.",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Sanyal, Ayishe",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Sanyal, Kritishnu",1.0,1.0,Indian Institute of Technology Mandi,Mandi,India
"Sao, Anil K.",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Sarkar, Aditya",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
"Sarkhel, Sanchita",1.0,0.0,Indian Institute of Technology Mandi,Mandi,India
