Author,Documents,h-index,Affiliation,City,Country/Territory
"Kothapalli, Kishore  Kishore, K.   Kishore, Kothapalli",91.0,15.0,"International Institute of Information Technology, Hyderabad",Hyderabad,India
"Natarajan, Thirupathur Srinivasan  Natarajan, T.   Srinivasan, Natarajan Thirupathur   Srinivasan, Natarajan T.   Srinivasan, Natarajan Tirupattur   Natarajan, T. S.   Natarajan, Tirupattur S.   Natarajan, Tirupattur Srinivasan",85.0,24.0,Indian Institute of Technology Tirupati,Tirupati,India
"Ravi Sankar, Mamilla  Sankar, Mamilla R.   Sankar, Mamilla Ravi   Ravi Sankar, M.   Sankar, M. Ravi   Sankar, M. R.",82.0,20.0,Indian Institute of Technology Tirupati,Tirupati,India
"Chimalakonda, Sridhar  Sridhar, Chimalakonda",67.0,6.0,Indian Institute of Technology Tirupati,Tirupati,India
"Anil Kumar, Emadabathuni  Kumar, Emadabathuni Anil   Kumar, E. A.   Kumar, E. Anil   Anil Kumar, E.",51.0,19.0,Indian Institute of Technology Tirupati,Tirupati,India
"Manna, Arun Kumar  Manna, A. K.   Manna, Arun K.   Manna, Arunava",49.0,22.0,Indian Institute of Technology Tirupati,Tirupati,India
"Anki Reddy, Katha  Reddy, K. Anki   Anki Reddy, K.   Reddy, K. A.   Reddy, Katha Anki",48.0,13.0,Indian Institute of Technology Tirupati,Tirupati,India
"Gandeepan, Parthasarathy",48.0,34.0,Indian Institute of Technology Tirupati,Tirupati,India
"Koteswararao, Bommisetti  Koteswararao, B.   Koteswararao, Basam",46.0,15.0,Indian Institute of Technology Tirupati,Tirupati,India
"Maliyekkal, Shihabudheen Mundampra  Maliyekkal, Shihabudeen M.   Maliyekkal, Shihabudheen M.  							    Maliyekkal, M. Shihabudheen   Maliyekkal, S. M.   M. Maliyekkal, Shihabudheen",46.0,21.0,Indian Institute of Technology Tirupati,Tirupati,India
"Gangwar, Reetesh Kumar  Gangwar, R. K.   Gangwar, Reetesh K.",43.0,10.0,Indian Institute of Technology Tirupati,Tirupati,India
"Gumma, Sasidhar  Gumma, S.",42.0,15.0,Indian Institute of Technology Tirupati,Tirupati,India
"Jain, Suresh  Jain, S.",42.0,23.0,Indian Institute of Technology Tirupati,Tirupati,India
"Pudi, Vikramkumar  Pudi, Vikram Kumar",41.0,12.0,Indian Institute of Technology Tirupati,Tirupati,India
"Roy, Gouriprasanna  Roy, G.",40.0,17.0,Indian Institute of Technology Tirupati,Tirupati,India
"Nandi, Dhananjay  Nandi, D.",38.0,14.0,Indian Institute of Science Education and Research Kolkata,Mohanpur,India
"Narasimha Murty, Neti V.L.  Murty, N. N.   Murty, Neti V.L.Narasimha   Narasimha Murty, N. V.L.   Murty, N. V.L.Narasimha   Murty, N. V.L.N.",37.0,6.0,Indian Institute of Technology Tirupati,Tirupati,India
"Subrahmanyam, Gorthi R.K.Sai  Subrahmanyam, Gorthi R.K.Sai   Subrahmanyam, Gorthi Sai   Subrahmanyam, Gorthi R.K.S.   Subrahmanyam, Gorthi Rama Krishna Sai   Subrahmanyam, Gorthi   Subrahmanyam, G. R.K.Sai   Subrahmanyam, G. R.K.S.",33.0,9.0,Indian Institute of Technology Tirupati,Tirupati,India
"Badarla, Venkataramana  Badarla, Venkata Ramana  				                Badarla, V.",32.0,9.0,Indian Institute of Technology Tirupati,Tirupati,India
"Ganguli, Abhijit  Ganguli, A.",30.0,10.0,Indian Institute of Technology Tirupati,Tirupati,India
"Asaithambi, Gowri  Gowri, A.   Gowri, Asaithambi",26.0,11.0,Indian Institute of Technology Tirupati,Tirupati,India
"Mohapatra, Parthajit",26.0,7.0,Indian Institute of Technology Tirupati,Tirupati,India
