Author,Documents,h-index,Affiliation,City,Country/Territory
"Chalavadi, Vishnu",3.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Challa, Muralidhar Reddy",4.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chamuah, Ajoy",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chandak, Chinmay",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chandarana, Yash",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chandra, Ganduri",1.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chandra, Sai Sheetal",2.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chandra, Subrata",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chandra Sekhar, K. Rama",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
Chandrakant,1.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chandrakanth, K.",3.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chandran, P. Rakesh",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chandrashekar, C.",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chandrashekar, Dusa",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Channa, Shrutika",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chappidi, Vishnuvardhan Reddy",3.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chatterjee, Srirupa",18.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chaudhary, Eti",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chaudhary, Ved Prakash  Chaudhary, Ved P.",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chauhan, Jatin",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chauhan, Mudavath Rahul",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chavali, Surya Teja",1.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chavan, Hritik N.",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chavan, Pruthviraj Namdeo",1.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chedeti, Naveen Reddy  Reddy, Naveen",1.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chegireddy, Purushotham Reddy",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chel, Soumita",5.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chennai, Abhay Sharma",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chepuri, Madhava",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Cherala, Vikram",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chetan, S.",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chhuttani, Sumit",1.0,1.0,Indian Institute of Technology Hyderabad,Hyderabad,India
"Chilukuri, Aditya",1.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chinnabattigalla, Sreenivasulu",1.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
"Chintala, Syam",2.0,1.0,Indian Institute of Technology Hyderabad,Kandi,India
