Author,Documents,h-index,Affiliation,City,Country/Territory
"Goswami, Papori  Goswami, P.",25.0,15.0,Natural Products Chemistry Division,Jorbat,India
"Goswami, Upashi  Goswami, U.",25.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Nandi, Sunit Kumar  Nandiy, Sunit Kumar   Nandi, Sunit K.   Nandi, Sunit",25.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Shekhawat, Hanumant Singh  Shekhawat, H. S.",25.0,3.0,Indian Institute of Technology Guwahati,Guwahati,India
"Tiwari, Tapeshwar  Tiwari, T.",25.0,4.0,Indian Institute of Technology Guwahati,Guwahati,India
"Ghosh, Tabli  Ghosh, T.",24.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kancharla, Pavan K.",24.0,13.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kulkarni, Rishikesh",24.0,5.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kumar, Manjesh             Kumar, M. Ashok   Kumar, M.   Kumar, M. A.",24.0,4.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kumar, Upendra",24.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Kundu, Lal Mohan",24.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Mallajosyula, Arun Tej  Mallajosyula, Arun T.   Tej Mallajosyula, Arun   Mallajoysula, Arun T.",24.0,11.0,Indian Institute of Technology Guwahati,Guwahati,India
"Mohan, Mood",24.0,14.0,Indian Institute of Technology Guwahati,Guwahati,India
"Pankaj, Pardeep",24.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Raha, Udit  Raha, U.",24.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Rajesh, Alentattil  Rajesh, A.",24.0,4.0,Indian Institute of Technology Guwahati,Guwahati,India
"Sarangapany, Saran  Saran, S.   Saran, Sarangapany   Sarangapani, Saran",24.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Barbora, Lepakshi  Barbora, L.",23.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Barua, Anamika",23.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Bharti, Gaurav Kumar  Bharti, Gaurav K.   Bharti, G. K.",23.0,10.0,Indian Institute of Technology Guwahati,Guwahati,India
"Das, Debarshi",23.0,5.0,Indian Institute of Technology Guwahati,Guwahati,India
"Das, Sandip  Das, S.",23.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Farooq, Rayees",23.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Gadi, Vinay Kumar  Gadi, Vinay   Gadi, V.   Gadi, V. K.",23.0,9.0,Indian Institute of Technology Guwahati,Guwahati,India
"Ghosh, Sayandeep  Ghosh, S.",23.0,7.0,Indian Institute of Technology Guwahati,Guwahati,India
"Gupta, Prerak",23.0,12.0,Indian Institute of Technology Guwahati,Guwahati,India
"Inkulu, Rajasekhar  Inkulu, R.",23.0,6.0,Indian Institute of Technology Guwahati,Guwahati,India
"Khatoon, Elina  Khatoon, E.",23.0,8.0,Indian Institute of Technology Guwahati,Guwahati,India
"Maurya, Rahulkumar  Maurya, Rahulkumar R.",23.0,18.0,Indian Institute of Technology Guwahati,Guwahati,India
"Nair, Archana M.  Nair, Archana M.   Nair, Archana",23.0,6.0,Indian Institute of Technology Guwahati,Guwahati,India
