Author,Documents,h-index,Affiliation,City,Country/Territory
"Choudhary, Sandeep",8.0,4.0,Indian Institute of Technology Indore,Indore,India
"Choudhury, Madhurima",8.0,3.0,Open University of Israel,Tel Aviv-Yafo,Israel
"Chowdhury, Additi Roy",8.0,8.0,Indian Institute of Technology Indore,Indore,India
"Dudhe, Premansh",8.0,4.0,Indian Institute of Technology Indore,Indore,India
"Ekbote, Anupama",8.0,6.0,Indian Institute of Technology Indore,Indore,India
"Eyyunni, Pramod  Pramod, E.   Pramod, Eyyunni",8.0,2.0,Indian Institute of Technology Indore,Indore,India
"Ghosh, Tapas",8.0,3.0,Indian Institute of Technology Indore,Indore,India
"Gudimella, Santosh K.  Gudimella, Santosh K.",8.0,6.0,Indian Institute of Technology Indore,Indore,India
"Harisankar, Saseendra  Harisankar, S.",8.0,3.0,Indian Institute of Technology Indore,Indore,India
"Hemantha Kumar, Ravi  Kumar, Ravi   Kumar, Ravi Hemantha   Hemantha Kumar, R.   Kumar, R. Hemantha",8.0,4.0,Indian Institute of Technology Indore,Indore,India
"Jain, Ashish Kumar  Jain, Akash K.",8.0,5.0,Indian Institute of Technology Indore,Indore,India
"Jain, Reliance",8.0,4.0,Indian Institute of Technology Indore,Indore,India
"Jose, Justin",8.0,3.0,Indian Institute of Technology Indore,Indore,India
"Kumar, Yeeshu",8.0,3.0,Indian Institute of Technology Indore,Indore,India
"Mahendar, Chinthakuntla",8.0,4.0,Indian Institute of Technology Indore,Indore,India
"Manna, Surya Sekhar",8.0,3.0,Indian Institute of Technology Indore,Indore,India
"Mazumder, Kushal",8.0,4.0,Indian Institute of Technology Indore,Indore,India
"Mulchandani, Komal",8.0,4.0,Indian Institute of Technology Indore,Indore,India
"Panda, Sidheswar",8.0,2.0,Indian Institute of Technology Indore,Indore,India
"Pandey, Sujata",8.0,3.0,Indian Institute of Technology Indore,Indore,India
"Pandya, Nirali",8.0,3.0,Indian Institute of Technology Indore,Indore,India
"Patel, Mahesh",8.0,3.0,Indian Institute of Technology Indore,Indore,India
Pragti,8.0,4.0,Indian Institute of Technology Indore,Indore,India
"Rashid, Ashraf Haroon  Rashid, A. H.",8.0,3.0,Indian Institute of Technology Indore,Indore,India
"Rathi, Ankit",8.0,4.0,Indian Institute of Technology Indore,Indore,India
"Rawat, Purnima",8.0,5.0,Indian Institute of Technology Indore,Indore,India
"Roy, Anjali",8.0,6.0,Indian Institute of Technology Indore,Indore,India
"Sarma, Daisy",8.0,7.0,Indian Institute of Technology Indore,Indore,India
"Sengupta, Sagnik",8.0,4.0,Indian Institute of Technology Indore,Indore,India
