"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","View last title","","","",""
"","","","","","",""
"113 55664368900 (i) on (i)","Mall, Indra Deo  Mall, Indra D.   Mall, I. D.","102","46","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"114 6602269066 (i) on (i)","Manhas, Sanjeev Kumar  Manhas, Sanjeev   Manhas, S. K.   Manhas, Sanjeev K.","102","13","Micron Technology Incorporated","Boise","United States"
"","View last title","","","",""
"","","","","","",""
"115 57000644800 (i) on (i)","Rawat, Karun  Rawat, K.","102","19","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"116 7403269008 (i) on (i)","Sharma, Mukat Lal  Sharma, M. L.   Sharma, Mukat L.","102","19","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"117 57208202387 (i) on (i)","Srivastava, Praveen Chandra  Srivastava, P. C.   Srivastava, Praveen   Srivastava, P.   Srivastavay, P. C.   Srivastava, Praveen C.","102","13","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"118 47161010300 (i) on (i)","Das, Arup Kumar  Kumar Das, Arup   Das, Arup K.   Das, A. K.","101","12","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"119 37961051100 (i) on (i)","Singh, Bhupinder N.  Singh, B. N.   Singh, Bhupinder   Singh, B.","100","18","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"120 57211010484 (i) on (i)","Mohanty, Bikash  Mohanty, B.","99","25","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
