"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","","","","","",""
"283 22833788900 (i) on (i)","Bedathur, Srikanta J.  Bedathur, Srikanta","76","15","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"284 57202315717 (i) on (i)","Kumar, Amit  Kumar, A.   kumar, Amit","76","18","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"285 57202323653 (i) on (i)","Muduli, Pranaba Kishor  Muduli, Pranaba   Muduli, P.   Muduli, Pranaba K.   Muduli, P. K.","76","21","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"286 7006489821 (i) on (i)","Mullick, Subhash C.  Mullick, S. C.","76","27","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"287 7801486018 (i) on (i)","Pekarik, John J.  Pekarik, John   Pekarik, Jack J.   John, J.   Pekarik, Jack   Pekarik, J. J.   John, John Wellington   Pekarik, J.","76","18","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"288 7103105001 (i) on (i)","Sen, Kushal  Sen, K.","76","18","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"289 55813873200 (i) on (i)","Soni, Ravi Kant  Soni, Ravi K.   Soni, R.   Soni, R. K.","76","18","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"290 55502357800 (i) on (i)","Srivastava, Rajiv K.  Srivastava, Rajiiv K.   Srivastava, Rajiv   Srivastava, Rajiv K.   Srivastava, R. K.","76","19","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"291 7101822393 (i) on (i)","Ahluwalia, Jagdish C.  Ahluwalia, J. C.   AHLUWALIA, J. C.","75","28","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"292 56212078200 (i) on (i)","Chatterjee, Niladri  Chatterjee, N.   Chatteerjee, Niladri","75","11","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"293 6508329614 (i) on (i)","Darpe, Ashish K.  Kamalakar Darpe, Ashish   Darpe, Ashish   Darpe, A. K.","75","23","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"294 12797048500 (i) on (i)","Vivekanandan, Perumal  Perumal, V.   Vivekanandan, P.   Perumal, Vivekanandan","75","26","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"295 55177755300 (i) on (i)","Baheti, Vijay K.  Baheti, V.   Baheti, Vijaykumar   Baheti, Vijay   Baheti, V. K.","74","19","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
