"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"141 57225137695 (i) on (i)","Nagumantri, Sai P.","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"142 57222726138 (i) on (i)","Pankanti, Smarana","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"143 57427351700 (i) on (i)","Patel, Utkarsh","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"144 57562285900 (i) on (i)","Raj, Aniket","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"145 57217826243 (i) on (i)","Raj, Uday","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"146 57530619000 (i) on (i)","Rana, Naba Kr","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"147 57900645600 (i) on (i)","Rizvi, Ikhtedar Husain","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"148 57218263691 (i) on (i)","Sachan, Satyam","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"149 57698177300 (i) on (i)","Sachan, Srishti","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"150 57880766900 (i) on (i)","Sahu, Sita Ram","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"151 57406171700 (i) on (i)","Sao, Anil K.","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"152 57831339500 (i) on (i)","Sao, Anil K.","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"153 57222105189 (i) on (i)","Saraf, Aditya","1","0","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
"154 57210843272 (i) on (i)","Selvarathinam, Nirmal S.","1","1","Indian Institute of Technology Bhilai","Raipur","India"
"","View last title","","","",""
"","","","","","",""
