"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"3938 55629617200 (i) on (i)","Jayanth, Sneha","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3939 57213670146 (i) on (i)","Jena, Sanjay K.  Jena, S. K.","3","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3940 57223104768 (i) on (i)","Jena, Sourav","3","0","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3941 57208652445 (i) on (i)","Jha, Amit K.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3942 55348272900 (i) on (i)","Jindal, Rinkel  Jindal, R.","3","2","Monash University","Melbourne","Australia"
"","View last title","","","",""
"","","","","","",""
"3943 57216784203 (i) on (i)","Jirwankar, Piyush P.  Jirwankar, Piyush","3","0","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3944 57208993084 (i) on (i)","Jose, Binoy  Jose, B.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3945 57203820732 (i) on (i)","Joseph, Jisha","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3946 57197325424 (i) on (i)","Joseph, S.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3947 7801364158 (i) on (i)","Joseph Mathai, C.","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3948 7101879904 (i) on (i)","Joshi, B. B.","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3949 57196732363 (i) on (i)","Joshi, Gauri","3","2","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3950 57216612137 (i) on (i)","Joshi, Nitish","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3951 57194039406 (i) on (i)","Joshi, Purba","3","0","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3952 57200864584 (i) on (i)","Joshi, Rajesh","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3953 57219310742 (i) on (i)","Joshi, Sanjog V.  Joshi, Sanjog","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3954 56986470700 (i) on (i)","Kaduskar, Shreya S.","3","1","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3955 57215872603 (i) on (i)","Kagrecha, Anmol","3","1","Stanford University","Palo Alto","United States"
"","View last title","","","",""
"","","","","","",""
"3956 57202031372 (i) on (i)","Kaity, Bivash","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3957 16028472200 (i) on (i)","Kakaraniya, Sajan J.  Kakaraniya, Sajan","3","3","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3958 56485773300 (i) on (i)","Kakwani, Nikita S.  Kakwani, Nikita","3","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"3959 57216687222 (i) on (i)","Kalai, Chingka","3","1","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
