"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"906 54402311900 (i) on (i)","Ayush, Kumar","19","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"907 57193809187 (i) on (i)","Bhattacharya, Shubhayan  Bhattacharya, S.","19","4","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"908 56737241500 (i) on (i)","Bodiuzzaman, Mohammad","19","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"909 56660546800 (i) on (i)","Jagadeesh, V. Kumar  Jagadeesh, Vk   Jagadeesh, V. K.   Vellakudiyan, Jagadeesh","19","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"910 55804419900 (i) on (i)","Kandasami, Ramesh Kannan  Kandasami, R. K.   Kandasami, Ramesh K.","19","4","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"911 57193071061 (i) on (i)","Khatun, Esma","19","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"912 7103043281 (i) on (i)","Mathews, M. S.","19","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"913 57209072872 (i) on (i)","Nagabooshanam, Shalini  Nagabooshanam, S.","19","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"914 35730193800 (i) on (i)","Narayanan, Manikandan","19","12","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"915 57219482067 (i) on (i)","P, Deepak","19","1","Queen's University Belfast","Belfast","United Kingdom"
"","View last title","","","",""
"","","","","","",""
"916 56370832700 (i) on (i)","Raman, Maya","19","11","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"917 35180425400 (i) on (i)","Sahu, Bhavani Shankar  Sahu, Bhavani S.","19","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"918 6602464412 (i) on (i)","Sangras, Ravikiran  Sangras, R.","19","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"919 57213216888 (i) on (i)","Sharma, D. K.","19","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"920 56534350000 (i) on (i)","Singaravelu, Sivakumar  Sivakumar, Singaravelu","19","13","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"921 7403971674 (i) on (i)","Singh, Paramanand Paramanano  Singh, P.   Singh, Paramanand   Singh, P. Paramanano","19","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"922 56823204200 (i) on (i)","Sriram, Rengarajan  Sriram, R.","19","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"923 7005269488 (i) on (i)","Swamy, N. V.Chandrasekhara  Swamy, N. V.C.   SWAMY, N. V.C.","19","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"924 57133862400 (i) on (i)","Balaji, Ramamurthy  Balaji, R.   BALAJI, R.","18","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"925 55375578100 (i) on (i)","Chandramouli, Gadisetti V.R.  Chandramouli, G. V.R.","18","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"926 56091500300 (i) on (i)","Das, Mithun","18","5","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"927 57202022581 (i) on (i)","Kulandaisamy, A.  Kulandaisamy, A.   Kulandaisamy, Arulsamy","18","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"928 57215054682 (i) on (i)","Kumar, Sumit Anjan  Kumar, Sumit   Kumar, S. Anjan","18","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"929 57406270700 (i) on (i)","Libby, J.","18","2","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"930 57190089645 (i) on (i)","Mandal, Anup","18","13","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"931 14831545000 (i) on (i)","Manokaran, Rajsekar  Manokaran, R.","18","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"932 9437116000 (i) on (i)","Muduli, Prasanta K.  Muduli, P.   Muduli, Prasanta K.   Muduli, P. K.   Muduli, Prasanta   Muduli, Prasanta Kumar","18","8","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"933 55888557100 (i) on (i)","Mukherjee, Shantanu  Mukherjee, S.","18","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"934 6603380928 (i) on (i)","Mukunda Rao, M.","18","2","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"935 7102508753 (i) on (i)","Murthy, M. S.R.C.  Murthy, M. S.","18","9","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"936 57203838554 (i) on (i)","Murugesan, Balamurali","18","6","Healthcare Technology Innovation Centre","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"937 57192154429 (i) on (i)","Nair, Vishnu Chandrasekharan  Chandrasekharan Nair, Vishnu","18","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"938 36642667900 (i) on (i)","Nambiar, Athira M.  Nambiar, Athira   Nambiar, Athira M.","18","7","SRM Institute of Science and Technology","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"939 56669490800 (i) on (i)","Rajendran, Prakash  Rajendran, P.   Prakash, Raghu V.   Prakash, R.","18","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"940 57198865914 (i) on (i)","Ramanan, S.  Ramanan, S.","18","10","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"941 36457882700 (i) on (i)","Rao, Chitturi Venkateswara Narasimha  Rao, Ch Venkateswara   Rao, Chitturi Venkateswara   Rao, C. V.Narasimha","18","14","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"942 7404660808 (i) on (i)","Rao, P. R.S.  Rao, P. R.","18","4","Indian Institute of Technology, Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"943 23971363800 (i) on (i)","Sajanlal, Panikkanvalappil Ravindranathan  Sajanlal, Panikkanvalappil R.   Sajanlal, P. R.","18","11","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"944 7202961602 (i) on (i)","Shukla, Priyanka","18","7","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
"945 57203428026 (i) on (i)","Singh, Simarpreet","18","6","Indian Institute of Technology Madras","Chennai","India"
"","View last title","","","",""
"","","","","","",""
