"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"78 10142304500 (i) on (i)","Khandelwal, Arpit  Khandelwal, A.","27","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"79 56524779400 (i) on (i)","Singh, Jaiveer","27","13","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"80 57214531069 (i) on (i)","Chakraborty, Subrata","26","17","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"81 35409471000 (i) on (i)","Jha, Sushmita","26","13","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"82 24328801100 (i) on (i)","Chhabra, Meenu  Chhabra, M.","24","13","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"83 22940107800 (i) on (i)","Desai, K. A.  Desai, Kaushal A.   Desai, K. A.","24","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"84 56011272000 (i) on (i)","Gandi, Appala Naidu  Gandi, Appala N.","24","11","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"85 35113680300 (i) on (i)","Moharana, Reetanjali  Moharana, R.","24","7","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"86 57211518461 (i) on (i)","Singh, Vijay Kumar  Singh, Vijay K.   Singh, V.","24","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"87 36548235800 (i) on (i)","Jain, Neha","23","14","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"88 57219111876 (i) on (i)","Kothadia, Hardik  Kothadia, Hardik B.   Hardik, B. K.","23","7","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"89 35475490000 (i) on (i)","Mishra, Anand","23","12","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"90 35752371900 (i) on (i)","Plappally, Anand Krishnan  Plappally, Anand   Plappally, A.   Plappally, Anand K.   Plappally, A. K.","23","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"91 57199272002 (i) on (i)","Singh, Priyanka  Singh, P.","23","12","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"92 7401626532 (i) on (i)","Bose, Subash Chandra 		  Bose, S. C.   Bose, Subash C.","22","4","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"93 36160168000 (i) on (i)","Jaiswal, Prabhat K.  Jaiswal, Prabhat K.   Jaiswal, P. K.","22","8","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"94 55423949000 (i) on (i)","Pal, Samanwita","22","7","Indian Institute of Technology Jodhpur","Jodhpur","India"
