"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"","View last title","","","",""
"","","","","","",""
"2132 57201909985 (i) on (i)","Mishra, Vinamra  Mishra, V.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2133 57198817328 (i) on (i)","Mogha, Pankaj","7","5","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2134 57209071916 (i) on (i)","Moideen, Rameeza","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2135 57209777814 (i) on (i)","Monish, M.  Monish, M.   Monish, Mohammad","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2136 56534046600 (i) on (i)","Mopurisetty, Sundara Murthy","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2137 56526697300 (i) on (i)","More, Venumadhav","7","4","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2138 9249016100 (i) on (i)","Murthy, Dasaka S.N.  Murthy, Dasaka S.   Murthy, D. S.   Murthy, D.   Murthy, D. S.N.","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2139 56983058800 (i) on (i)","Nadeema, Ayasha","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2140 6602174589 (i) on (i)","Nageswari, K.","7","5","Indian Institute of Technology, Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2141 57201312646 (i) on (i)","Naik, Soniya D.  Naik, Soniya","7","2","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2142 57201992469 (i) on (i)","Nair, Arun Chandrasekharan  Chandrasekharan Nair, Arun","7","4","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
"2143 57205628991 (i) on (i)","Nandeshwar, Ruchira","7","3","Indian Institute of Technology Bombay","Mumbai","India"
"","View last title","","","",""
"","","","","","",""
