"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"135 57216543773 (i) on (i)","Tamanna","3","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"136 57525738700 (i) on (i)","Amin, Insha","2","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"137 57480031600 (i) on (i)","Bajpai, Vatsalya","2","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"138 57217414364 (i) on (i)","Goyal, Aayush","2","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"139 57192179677 (i) on (i)","Gupta, Sristi Das  Gupta, Sristi","2","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"140 57442087400 (i) on (i)","Jain, Parima","2","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"141 57838686300 (i) on (i)","Kaith, Priya","2","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"142 57474035800 (i) on (i)","Mazumder, Alokendu","2","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"143 57219854867 (i) on (i)","Mir, Ajaz A.  Mir, Ajaz   Mir, Ajaz Ahmad","2","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"144 57546269300 (i) on (i)","Pathak, Prakash Kumar","2","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"145 55811209800 (i) on (i)","Raj, Aman Aravind  Raj, A. Aravind   Raj, Aman","2","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"146 57204720050 (i) on (i)","Sharma, Aakar","2","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"147 57199494681 (i) on (i)","Sharma, Akhilesh","2","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"148 57607407500 (i) on (i)","Sharma, Deepak","2","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"149 57214452629 (i) on (i)","Sharma, Manisha","2","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"150 57204911895 (i) on (i)","Singhal, Garima","2","2","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"151 57466859500 (i) on (i)","Singhal, Mayank","2","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"152 57538720200 (i) on (i)","Subramaniyan, Anand Kumar  Subramaniyan, Anandkumar","2","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"153 57719823200 (i) on (i)","Tomar, Bunty","2","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"154 57285055200 (i) on (i)","Acharya, Jayant","1","0","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"155 57223036897 (i) on (i)","Aggarwal, Kshitij","1","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"156 57210175091 (i) on (i)","Banarjee, Arnab","1","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
"157 57383768700 (i) on (i)","Bansal, Neetu","1","1","Indian Institute of Technology Jammu","Jammu","India"
"","View last title","","","",""
"","","","","","",""
