"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"894 7402452936 (i) on (i)","Joshi, Ankita","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"895 57218994640 (i) on (i)","Kalkal, Ashish  Ashish","12","9","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"896 57193526137 (i) on (i)","Karuppusamy, Arumugam  Karuppusamy, A.","12","7","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"897 57040586000 (i) on (i)","Khanna, Ashu","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"898 56542531500 (i) on (i)","Khanna, Saurabh","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"899 22034707500 (i) on (i)","Kumar, Krishen  Kumar, K.","12","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"900 57226503676 (i) on (i)","Kumar, Pawan","12","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"901 57388290900 (i) on (i)","Kumar, Pramod","12","7","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"902 55492134700 (i) on (i)","Kumar, Reena  Kumar, R.","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"903 57212900969 (i) on (i)","Kumar, Vishal","12","7","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"904 57222621896 (i) on (i)","Maiti, Tushar Kanti","12","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"905 57203902684 (i) on (i)","Mandal, Priyabrata","12","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"906 57195152503 (i) on (i)","Meher, Mukesh Kumar","12","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"907 57216949872 (i) on (i)","Mishra, Neeraj","12","3","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"908 6602077728 (i) on (i)","Mithal, R. S.  Mithal, R.   MITHAL, R.","12","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"909 57201375627 (i) on (i)","Mittal, Hemant","12","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"910 57198769056 (i) on (i)","Mukherjee, Shri S.  Mukherjee, S.","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"911 6602446217 (i) on (i)","Muktavat, Kshamata  Muktavat, K.","12","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"912 56997211400 (i) on (i)","Murugan, Deepak","12","4","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"913 56194964200 (i) on (i)","Ojha, Deepak K.  Ojha, Deepak Kumar   Ojha, Deepak K.","12","10","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"914 56825197400 (i) on (i)","Pawar, Shuvam","12","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"915 6602155795 (i) on (i)","Potluri, N. B.","12","5","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"916 57209296912 (i) on (i)","Prajapati, Sandhya","12","2","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"917 54403606500 (i) on (i)","Priyadarshi, Himanshu  Priyadarshi, H.","12","6","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
"918 35389422600 (i) on (i)","Rana, Anoop Raj Singh  Rana, Anoop Raj S.","12","10","Indian Institute of Technology Roorkee","Roorkee","India"
"","View last title","","","",""
"","","","","","",""
