"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"914 55541473800 (i) on (i)","Pramanik, Debabrata","13","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"915 56819740200 (i) on (i)","Prasad, Nisheeth Kr  Prasad, Nisheeth K.","10","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"916 35776720600 (i) on (i)","Priya, Kumar Ravi","25","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"917 6602463439 (i) on (i)","Pundir, B. P.  Pundir, B.","32","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"918 54950099500 (i) on (i)","Ramgadia, Abhishek G.","7","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"919 57197469409 (i) on (i)","Ranjan, Alok","9","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"920 56769041100 (i) on (i)","Ranjan, Ravi","6","6","Indian Institute of Technology, Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"921 56250090400 (i) on (i)","Ranjan, Sudhir  Ranjan, S.","10","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"922 16045422700 (i) on (i)","Rao, K. Gurudath","7","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"923 56232971900 (i) on (i)","Rao, Yerneni Venkateswara Chalapati  Rao, Y. V.Chalapati   Rao, Yerneni V.   Rao, Yerneni Venkateswara   Rao, Y. V.   Rao, Y. V.C.","18","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"924 8837305600 (i) on (i)","Rathore, Divya  Rathore, D.","6","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"925 55886943500 (i) on (i)","Reddy, K. Sandeep  Reddy, K. Sandeep   Reddy, Sandeep K.   Sandeep Reddy, K.","7","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"926 35556630500 (i) on (i)","Reddy, Madhav Madhava  Reddy, Madhav M.   Reddy, M. M.   Reddy, M. Madhava","9","6","Indian Institute of Technology, Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"927 35097594100 (i) on (i)","Roy, Prosenjit","15","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"928 57188647386 (i) on (i)","Saderla, Subrahmanyam  Saderla, S.","10","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"929 56113317500 (i) on (i)","Sahana, Sunanda","8","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"930 57207611289 (i) on (i)","Sahay, Birendra  Sahay, B.","12","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"931 57222480114 (i) on (i)","Saini, Seema  Saini, S.","10","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"932 25031851200 (i) on (i)","Samanta, Arnab  Samanta, Amab   Samanta, A.","28","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"933 56043658100 (i) on (i)","Sandhan, Tushar  Sandhan, T.","16","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"934 55455896000 (i) on (i)","Sarkar, Soumojit","6","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"935 57202026093 (i) on (i)","Sarkar, Surajit  Sarkar, S.","10","6","Indian Institute of Technology Kanpur","Kanpur","India"
"","View last title","","","",""
"","","","","","",""
"936 15833240100 (i) on (i)","Selot, Ruchita S.  Selot, Ruchita","6","6","Indian Institute of Technology, Kanpur","Kanpur","India"
